Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-11-09 00:00:00-05:00,460.210789327377,460.45593697831094,456.83755525650554,458.3084411621094,51149100,0.0,0.0,0.0
2021-11-10 00:00:00-05:00,456.5433787259376,458.3084598397454,453.0721093934268,454.6214294433594,69429700,0.0,0.0,0.0
2021-11-11 00:00:00-05:00,456.1805465161497,456.2590105226114,454.7488926133535,454.76849365234375,34848500,0.0,0.0,0.0
2021-11-12 00:00:00-05:00,456.09232808352687,458.779136945845,455.1019219297881,458.2005920410156,53466700,0.0,0.0,0.0
2021-11-15 00:00:00-05:00,459.5439885528935,459.7106721950866,457.1807616394947,458.3574523925781,46980500,0.0,0.0,0.0
2021-11-16 00:00:00-05:00,458.08290699348504,461.35807610789925,458.00447291016576,460.17156982421875,48857500,0.0,0.0,0.0
2021-11-17 00:00:00-05:00,459.8969739397857,460.0832885407322,458.40648705746287,459.0536804199219,47858300,0.0,0.0,0.0
2021-11-18 00:00:00-05:00,460.1323137534071,460.8873876514617,457.28860705911273,460.6128234863281,50625600,0.0,0.0,0.0
2021-11-19 00:00:00-05:00,460.49512001240913,461.79932221958245,459.40667885139516,459.78912353515625,57315600,0.0,0.0,0.0
2021-11-22 00:00:00-05:00,461.75034966325353,464.34890892389257,458.27905035220533,458.4947814941406,72762000,0.0,0.0,0.0
2021-11-23 00:00:00-05:00,458.1515480749534,459.99506321813783,455.435322846049,459.10272216796875,73206500,0.0,0.0,0.0
2021-11-24 00:00:00-05:00,457.01405962666433,460.4559422613478,456.16095057966606,460.3284606933594,61858800,0.0,0.0,0.0
2021-11-26 00:00:00-05:00,453.36626161182306,454.8959805780929,448.8849553166058,450.0616760253906,112669600,0.0,0.0,0.0
2021-11-29 00:00:00-05:00,455.0627466069419,457.50440794509325,452.76816789303086,455.58245849609375,86268800,0.0,0.0,0.0
2021-11-30 00:00:00-05:00,453.03287104119227,455.0234688229996,446.4629018503646,446.7178649902344,148559600,0.0,0.0,0.0
2021-12-01 00:00:00-05:00,452.67986683652515,455.65105520929114,441.5501573475287,441.7560729980469,131939200,0.0,0.0,0.0
2021-12-02 00:00:00-05:00,441.98160283459634,450.15972467962115,441.5697416239442,448.5221252441406,127637800,0.0,0.0,0.0
2021-12-03 00:00:00-05:00,450.2578422933127,451.36588464071934,440.2067876761915,444.61944580078125,137331600,0.0,0.0,0.0
2021-12-06 00:00:00-05:00,447.27678780938726,451.8463435212588,444.75666282677736,449.8851623535156,98977500,0.0,0.0,0.0
2021-12-07 00:00:00-05:00,455.3961283193469,459.7793699236169,449.7479163392799,459.1910095214844,95484700,0.0,0.0,0.0
2021-12-08 00:00:00-05:00,459.60282931486415,460.87758513343096,457.76909974318676,460.4068908691406,72238800,0.0,0.0,0.0
2021-12-09 00:00:00-05:00,459.06351313828395,460.51479809337314,457.0925462537955,457.2984619140625,61272600,0.0,0.0,0.0
2021-12-10 00:00:00-05:00,460.1225389892412,461.76010853658227,457.4553313545611,461.60321044921875,77159800,0.0,0.0,0.0
2021-12-13 00:00:00-05:00,461.06392406921196,461.4267378247813,457.2199955211556,457.5141906738281,87724700,0.0,0.0,0.0
2021-12-14 00:00:00-05:00,454.1017063839557,456.7002655405274,451.31683261566263,454.366455078125,97264100,0.0,0.0,0.0
2021-12-15 00:00:00-05:00,454.4253090562964,461.7208755896632,451.79730350489115,461.4659423828125,116899300,0.0,0.0,0.0
2021-12-16 00:00:00-05:00,463.39775572481295,463.6919209656282,455.7785468099126,457.39654541015625,116568600,0.0,0.0,0.0
2021-12-17 00:00:00-05:00,454.18164559729905,457.3207217463969,450.74737076317655,452.5284729003906,135511600,1.633,0.0,0.0
2021-12-20 00:00:00-05:00,447.22456539134276,448.1298614378491,443.9378896861119,447.7165832519531,107134800,0.0,0.0,0.0
2021-12-21 00:00:00-05:00,451.2885708894478,455.81514084397446,449.02530092737675,455.66754150390625,69806300,0.0,0.0,0.0
2021-12-22 00:00:00-05:00,455.40189436011264,460.3417428103438,455.195225239261,460.2236633300781,58890200,0.0,0.0,0.0
2021-12-23 00:00:00-05:00,461.26671673922857,464.65180182023636,461.158487230952,463.0871887207031,56439700,0.0,0.0,0.0
2021-12-27 00:00:00-05:00,464.5238716916845,469.690058911517,464.4746819207926,469.640869140625,56808600,0.0,0.0,0.0
2021-12-28 00:00:00-05:00,470.09351639466513,471.1661116597304,468.46001359646743,469.257080078125,47274600,0.0,0.0,0.0
2021-12-29 00:00:00-05:00,469.36537349222704,470.9201367328724,468.3222980204449,469.8573913574219,54503000,0.0,0.0,0.0
2021-12-30 00:00:00-05:00,470.3001429041203,471.3530682387936,468.07624279405167,468.55841064453125,55329000,0.0,0.0,0.0
2021-12-31 00:00:00-05:00,468.0467611022981,469.24725584338796,467.0922452591537,467.3775939941406,65237400,0.0,0.0,0.0
